date,cyear,fiscal_year,month,region,quantity,agency,administration,title42_flag,mpp_flag
2012-03-01,2012,2012,3,Coastal Border,4870,OFO,,,
2012-03-01,2012,2012,3,Northern Land Border,2540,OFO,,,
2012-03-01,2012,2012,3,Southwest Land Border,6320,OFO,,,
2012-04-01,2012,2012,4,Air Ports of Entry/Interior,3340,OFO,,,
2012-04-01,2012,2012,4,Coastal Border,4510,OFO,,,
2012-04-01,2012,2012,4,Northern Land Border,2380,OFO,,,
2012-04-01,2012,2012,4,Southwest Land Border,6050,OFO,,,
2012-05-01,2012,2012,5,Air Ports of Entry/Interior,3190,OFO,,,
2012-05-01,2012,2012,5,Coastal Border,4980,OFO,,,
2012-05-01,2012,2012,5,Northern Land Border,2480,OFO,,,
2012-05-01,2012,2012,5,Southwest Land Border,6050,OFO,,,
2012-06-01,2012,2012,6,Air Ports of Entry/Interior,3310,OFO,,,
2012-06-01,2012,2012,6,Coastal Border,4380,OFO,,,
2012-06-01,2012,2012,6,Northern Land Border,2580,OFO,,,
2012-06-01,2012,2012,6,Southwest Land Border,6140,OFO,,,
2012-07-01,2012,2012,7,Air Ports of Entry/Interior,3880,OFO,,,
2012-07-01,2012,2012,7,Coastal Border,4570,OFO,,,
2012-07-01,2012,2012,7,Northern Land Border,3020,OFO,,,
2012-07-01,2012,2012,7,Southwest Land Border,5860,OFO,,,
2012-08-01,2012,2012,8,Air Ports of Entry/Interior,4600,OFO,,,
2012-08-01,2012,2012,8,Coastal Border,3930,OFO,,,
2012-08-01,2012,2012,8,Northern Land Border,3040,OFO,,,
2012-08-01,2012,2012,8,Southwest Land Border,6130,OFO,,,
2012-09-01,2012,2012,9,Air Ports of Entry/Interior,4250,OFO,,,
2012-09-01,2012,2012,9,Coastal Border,4000,OFO,,,
2012-09-01,2012,2012,9,Northern Land Border,2420,OFO,,,
2012-09-01,2012,2012,9,Southwest Land Border,5810,OFO,,,
2012-10-01,2012,2013,10,Air Ports of Entry/Interior,3510,OFO,,,
2012-10-01,2012,2013,10,Coastal Border,4760,OFO,,,
2012-10-01,2012,2013,10,Northern Land Border,2650,OFO,,,
2012-10-01,2012,2013,10,Southwest Land Border,5920,OFO,,,
2012-11-01,2012,2013,11,Air Ports of Entry/Interior,3740,OFO,,,
2012-11-01,2012,2013,11,Coastal Border,4430,OFO,,,
2012-11-01,2012,2013,11,Northern Land Border,2390,OFO,,,
2012-11-01,2012,2013,11,Southwest Land Border,5520,OFO,,,
2012-12-01,2012,2013,12,Air Ports of Entry/Interior,4140,OFO,,,
2012-12-01,2012,2013,12,Coastal Border,4270,OFO,,,
2012-12-01,2012,2013,12,Northern Land Border,2310,OFO,,,
2012-12-01,2012,2013,12,Southwest Land Border,5830,OFO,,,
2013-01-01,2013,2013,1,Air Ports of Entry/Interior,4720,OFO,,,
2013-01-01,2013,2013,1,Coastal Border,4130,OFO,,,
2013-01-01,2013,2013,1,Northern Land Border,2070,OFO,,,
2013-01-01,2013,2013,1,Southwest Land Border,5560,OFO,,,
2013-02-01,2013,2013,2,Air Ports of Entry/Interior,4030,OFO,,,
2013-02-01,2013,2013,2,Coastal Border,4660,OFO,,,
2013-02-01,2013,2013,2,Northern Land Border,2190,OFO,,,
2013-02-01,2013,2013,2,Southwest Land Border,5590,OFO,,,
2013-03-01,2013,2013,3,Air Ports of Entry/Interior,3850,OFO,,,
2013-03-01,2013,2013,3,Coastal Border,5480,OFO,,,
2013-03-01,2013,2013,3,Northern Land Border,2590,OFO,,,
2013-03-01,2013,2013,3,Southwest Land Border,6720,OFO,,,
2013-04-01,2013,2013,4,Air Ports of Entry/Interior,4130,OFO,,,
2013-04-01,2013,2013,4,Coastal Border,4350,OFO,,,
2013-04-01,2013,2013,4,Northern Land Border,1870,OFO,,,
2013-04-01,2013,2013,4,Southwest Land Border,6560,OFO,,,
2013-05-01,2013,2013,5,Air Ports of Entry/Interior,4070,OFO,,,
2013-05-01,2013,2013,5,Coastal Border,4020,OFO,,,
2013-05-01,2013,2013,5,Northern Land Border,2090,OFO,,,
2013-05-01,2013,2013,5,Southwest Land Border,6640,OFO,,,
2013-06-01,2013,2013,6,Air Ports of Entry/Interior,4080,OFO,,,
2013-06-01,2013,2013,6,Coastal Border,3620,OFO,,,
2013-06-01,2013,2013,6,Northern Land Border,2120,OFO,,,
2013-06-01,2013,2013,6,Southwest Land Border,6350,OFO,,,
2013-07-01,2013,2013,7,Air Ports of Entry/Interior,4320,OFO,,,
2013-07-01,2013,2013,7,Coastal Border,4060,OFO,,,
2013-07-01,2013,2013,7,Northern Land Border,2780,OFO,,,
2013-07-01,2013,2013,7,Southwest Land Border,6780,OFO,,,
2013-08-01,2013,2013,8,Air Ports of Entry/Interior,5010,OFO,,,
2013-08-01,2013,2013,8,Coastal Border,4180,OFO,,,
2013-08-01,2013,2013,8,Northern Land Border,2780,OFO,,,
2013-08-01,2013,2013,8,Southwest Land Border,7330,OFO,,,
2013-09-01,2013,2013,9,Air Ports of Entry/Interior,4490,OFO,,,
2013-09-01,2013,2013,9,Coastal Border,4390,OFO,,,
2013-09-01,2013,2013,9,Northern Land Border,2180,OFO,,,
2013-09-01,2013,2013,9,Southwest Land Border,6400,OFO,,,
2013-10-01,2013,2014,10,Air Ports of Entry/Interior,4130,OFO,,,
2013-10-01,2013,2014,10,Coastal Border,3980,OFO,,,
2013-10-01,2013,2014,10,Northern Land Border,2200,OFO,,,
2013-10-01,2013,2014,10,Southwest Land Border,6520,OFO,,,
2013-11-01,2013,2014,11,Air Ports of Entry/Interior,4120,OFO,,,
2013-11-01,2013,2014,11,Coastal Border,3600,OFO,,,
2013-11-01,2013,2014,11,Northern Land Border,2420,OFO,,,
2013-11-01,2013,2014,11,Southwest Land Border,6800,OFO,,,
2013-12-01,2013,2014,12,Air Ports of Entry/Interior,4120,OFO,,,
2013-12-01,2013,2014,12,Coastal Border,3620,OFO,,,
2013-12-01,2013,2014,12,Northern Land Border,2360,OFO,,,
2013-12-01,2013,2014,12,Southwest Land Border,7180,OFO,,,
2014-01-01,2014,2014,1,Air Ports of Entry/Interior,4680,OFO,,,
2014-01-01,2014,2014,1,Coastal Border,4220,OFO,,,
2014-01-01,2014,2014,1,Northern Land Border,1940,OFO,,,
2014-01-01,2014,2014,1,Southwest Land Border,6530,OFO,,,
2014-02-01,2014,2014,2,Air Ports of Entry/Interior,4040,OFO,,,
2014-02-01,2014,2014,2,Coastal Border,4550,OFO,,,
2014-02-01,2014,2014,2,Northern Land Border,2240,OFO,,,
2014-02-01,2014,2014,2,Southwest Land Border,6070,OFO,,,
2014-03-01,2014,2014,3,Air Ports of Entry/Interior,4350,OFO,,,
2014-03-01,2014,2014,3,Coastal Border,4960,OFO,,,
2014-03-01,2014,2014,3,Northern Land Border,2150,OFO,,,
2014-03-01,2014,2014,3,Southwest Land Border,7950,OFO,,,
2014-04-01,2014,2014,4,Air Ports of Entry/Interior,4250,OFO,,,
2014-04-01,2014,2014,4,Coastal Border,7420,OFO,,,
2014-04-01,2014,2014,4,Northern Land Border,2230,OFO,,,
2014-04-01,2014,2014,4,Southwest Land Border,7880,OFO,,,
2014-05-01,2014,2014,5,Air Ports of Entry/Interior,4650,OFO,,,
2014-05-01,2014,2014,5,Coastal Border,4780,OFO,,,
2014-05-01,2014,2014,5,Northern Land Border,2240,OFO,,,
2014-05-01,2014,2014,5,Southwest Land Border,8350,OFO,,,
2014-06-01,2014,2014,6,Air Ports of Entry/Interior,4680,OFO,,,
2014-06-01,2014,2014,6,Coastal Border,4030,OFO,,,
2014-06-01,2014,2014,6,Northern Land Border,2370,OFO,,,
2014-06-01,2014,2014,6,Southwest Land Border,8710,OFO,,,
2014-07-01,2014,2014,7,Air Ports of Entry/Interior,4800,OFO,,,
2014-07-01,2014,2014,7,Coastal Border,4100,OFO,,,
2014-07-01,2014,2014,7,Northern Land Border,2590,OFO,,,
2014-07-01,2014,2014,7,Southwest Land Border,8130,OFO,,,
2014-08-01,2014,2014,8,Air Ports of Entry/Interior,5420,OFO,,,
2014-08-01,2014,2014,8,Coastal Border,3380,OFO,,,
2014-08-01,2014,2014,8,Northern Land Border,2810,OFO,,,
2014-08-01,2014,2014,8,Southwest Land Border,8380,OFO,,,
2014-09-01,2014,2014,9,Air Ports of Entry/Interior,4720,OFO,,,
2014-09-01,2014,2014,9,Coastal Border,4070,OFO,,,
2014-09-01,2014,2014,9,Northern Land Border,2130,OFO,,,
2014-09-01,2014,2014,9,Southwest Land Border,8180,OFO,,,
2014-10-01,2014,2015,10,Air Ports of Entry/Interior,4730,OFO,,,
2014-10-01,2014,2015,10,Coastal Border,4570,OFO,,,
2014-10-01,2014,2015,10,Northern Land Border,2010,OFO,,,
2014-10-01,2014,2015,10,Southwest Land Border,9450,OFO,,,
2014-11-01,2014,2015,11,Air Ports of Entry/Interior,4490,OFO,,,
2014-11-01,2014,2015,11,Coastal Border,3750,OFO,,,
2014-11-01,2014,2015,11,Northern Land Border,2400,OFO,,,
2014-11-01,2014,2015,11,Southwest Land Border,8380,OFO,,,
2014-12-01,2014,2015,12,Air Ports of Entry/Interior,5110,OFO,,,
2014-12-01,2014,2015,12,Coastal Border,4520,OFO,,,
2014-12-01,2014,2015,12,Northern Land Border,2320,OFO,,,
2014-12-01,2014,2015,12,Southwest Land Border,9210,OFO,,,
2015-01-01,2015,2015,1,Air Ports of Entry/Interior,6260,OFO,Obama,0.0,0.0
2015-01-01,2015,2015,1,Coastal Border,4500,OFO,Obama,0.0,0.0
2015-01-01,2015,2015,1,Northern Land Border,2080,OFO,Obama,0.0,0.0
2015-01-01,2015,2015,1,Southwest Land Border,8670,OFO,Obama,0.0,0.0
2015-02-01,2015,2015,2,Air Ports of Entry/Interior,4780,OFO,Obama,0.0,0.0
2015-02-01,2015,2015,2,Coastal Border,4520,OFO,Obama,0.0,0.0
2015-02-01,2015,2015,2,Northern Land Border,1580,OFO,Obama,0.0,0.0
2015-02-01,2015,2015,2,Southwest Land Border,8180,OFO,Obama,0.0,0.0
2015-03-01,2015,2015,3,Air Ports of Entry/Interior,5550,OFO,Obama,0.0,0.0
2015-03-01,2015,2015,3,Coastal Border,4480,OFO,Obama,0.0,0.0
2015-03-01,2015,2015,3,Northern Land Border,1910,OFO,Obama,0.0,0.0
2015-03-01,2015,2015,3,Southwest Land Border,9370,OFO,Obama,0.0,0.0
2015-04-01,2015,2015,4,Air Ports of Entry/Interior,5570,OFO,Obama,0.0,0.0
2015-04-01,2015,2015,4,Coastal Border,4230,OFO,Obama,0.0,0.0
2015-04-01,2015,2015,4,Northern Land Border,1870,OFO,Obama,0.0,0.0
2015-04-01,2015,2015,4,Southwest Land Border,8550,OFO,Obama,0.0,0.0
2015-05-01,2015,2015,5,Air Ports of Entry/Interior,5570,OFO,Obama,0.0,0.0
2015-05-01,2015,2015,5,Coastal Border,4100,OFO,Obama,0.0,0.0
2015-05-01,2015,2015,5,Northern Land Border,2170,OFO,Obama,0.0,0.0
2015-05-01,2015,2015,5,Southwest Land Border,9110,OFO,Obama,0.0,0.0
2015-06-01,2015,2015,6,Air Ports of Entry/Interior,5480,OFO,Obama,0.0,0.0
2015-06-01,2015,2015,6,Coastal Border,3280,OFO,Obama,0.0,0.0
2015-06-01,2015,2015,6,Northern Land Border,2150,OFO,Obama,0.0,0.0
2015-06-01,2015,2015,6,Southwest Land Border,9320,OFO,Obama,0.0,0.0
2015-07-01,2015,2015,7,Air Ports of Entry/Interior,5950,OFO,Obama,0.0,0.0
2015-07-01,2015,2015,7,Coastal Border,3540,OFO,Obama,0.0,0.0
2015-07-01,2015,2015,7,Northern Land Border,2630,OFO,Obama,0.0,0.0
2015-07-01,2015,2015,7,Southwest Land Border,10220,OFO,Obama,0.0,0.0
2015-08-01,2015,2015,8,Air Ports of Entry/Interior,6410,OFO,Obama,0.0,0.0
2015-08-01,2015,2015,8,Coastal Border,3490,OFO,Obama,0.0,0.0
2015-08-01,2015,2015,8,Northern Land Border,2640,OFO,Obama,0.0,0.0
2015-08-01,2015,2015,8,Southwest Land Border,12180,OFO,Obama,0.0,0.0
2015-09-01,2015,2015,9,Air Ports of Entry/Interior,5700,OFO,Obama,0.0,0.0
2015-09-01,2015,2015,9,Coastal Border,4700,OFO,Obama,0.0,0.0
2015-09-01,2015,2015,9,Northern Land Border,2150,OFO,Obama,0.0,0.0
2015-09-01,2015,2015,9,Southwest Land Border,10890,OFO,Obama,0.0,0.0
2015-10-01,2015,2016,10,Air Ports of Entry/Interior,4950,OFO,Obama,0.0,0.0
2015-10-01,2015,2016,10,Coastal Border,4080,OFO,Obama,0.0,0.0
2015-10-01,2015,2016,10,Northern Land Border,1730,OFO,Obama,0.0,0.0
2015-10-01,2015,2016,10,Southwest Land Border,12520,OFO,Obama,0.0,0.0
2015-11-01,2015,2016,11,Air Ports of Entry/Interior,5010,OFO,Obama,0.0,0.0
2015-11-01,2015,2016,11,Coastal Border,2880,OFO,Obama,0.0,0.0
2015-11-01,2015,2016,11,Northern Land Border,1800,OFO,Obama,0.0,0.0
2015-11-01,2015,2016,11,Southwest Land Border,12550,OFO,Obama,0.0,0.0
2015-12-01,2015,2016,12,Air Ports of Entry/Interior,5880,OFO,Obama,0.0,0.0
2015-12-01,2015,2016,12,Coastal Border,3410,OFO,Obama,0.0,0.0
2015-12-01,2015,2016,12,Northern Land Border,2020,OFO,Obama,0.0,0.0
2015-12-01,2015,2016,12,Southwest Land Border,11380,OFO,Obama,0.0,0.0
2016-01-01,2016,2016,1,Air Ports of Entry/Interior,6020,OFO,Obama,0.0,0.0
2016-01-01,2016,2016,1,Coastal Border,3400,OFO,Obama,0.0,0.0
2016-01-01,2016,2016,1,Northern Land Border,2350,OFO,Obama,0.0,0.0
2016-01-01,2016,2016,1,Southwest Land Border,9640,OFO,Obama,0.0,0.0
2016-02-01,2016,2016,2,Air Ports of Entry/Interior,5070,OFO,Obama,0.0,0.0
2016-02-01,2016,2016,2,Coastal Border,3140,OFO,Obama,0.0,0.0
2016-02-01,2016,2016,2,Northern Land Border,2160,OFO,Obama,0.0,0.0
2016-02-01,2016,2016,2,Southwest Land Border,12000,OFO,Obama,0.0,0.0
2016-03-01,2016,2016,3,Air Ports of Entry/Interior,5280,OFO,Obama,0.0,0.0
2016-03-01,2016,2016,3,Coastal Border,2900,OFO,Obama,0.0,0.0
2016-03-01,2016,2016,3,Northern Land Border,1880,OFO,Obama,0.0,0.0
2016-03-01,2016,2016,3,Southwest Land Border,12460,OFO,Obama,0.0,0.0
2016-04-01,2016,2016,4,Air Ports of Entry/Interior,5340,OFO,Obama,0.0,0.0
2016-04-01,2016,2016,4,Coastal Border,2810,OFO,Obama,0.0,0.0
2016-04-01,2016,2016,4,Northern Land Border,1730,OFO,Obama,0.0,0.0
2016-04-01,2016,2016,4,Southwest Land Border,10180,OFO,Obama,0.0,0.0
2016-05-01,2016,2016,5,Air Ports of Entry/Interior,5420,OFO,Obama,0.0,0.0
2016-05-01,2016,2016,5,Coastal Border,2850,OFO,Obama,0.0,0.0
2016-05-01,2016,2016,5,Northern Land Border,1880,OFO,Obama,0.0,0.0
2016-05-01,2016,2016,5,Southwest Land Border,14650,OFO,Obama,0.0,0.0
2016-06-01,2016,2016,6,Air Ports of Entry/Interior,5100,OFO,Obama,0.0,0.0
2016-06-01,2016,2016,6,Coastal Border,2850,OFO,Obama,0.0,0.0
2016-06-01,2016,2016,6,Northern Land Border,2080,OFO,Obama,0.0,0.0
2016-06-01,2016,2016,6,Southwest Land Border,10720,OFO,Obama,0.0,0.0
2016-07-01,2016,2016,7,Air Ports of Entry/Interior,5190,OFO,Obama,0.0,0.0
2016-07-01,2016,2016,7,Coastal Border,2560,OFO,Obama,0.0,0.0
2016-07-01,2016,2016,7,Northern Land Border,2320,OFO,Obama,0.0,0.0
2016-07-01,2016,2016,7,Southwest Land Border,12940,OFO,Obama,0.0,0.0
2016-08-01,2016,2016,8,Air Ports of Entry/Interior,5760,OFO,Obama,0.0,0.0
2016-08-01,2016,2016,8,Coastal Border,3010,OFO,Obama,0.0,0.0
2016-08-01,2016,2016,8,Northern Land Border,2360,OFO,Obama,0.0,0.0
2016-08-01,2016,2016,8,Southwest Land Border,14520,OFO,Obama,0.0,0.0
2016-09-01,2016,2016,9,Air Ports of Entry/Interior,5630,OFO,Obama,0.0,0.0
2016-09-01,2016,2016,9,Coastal Border,1430,OFO,Obama,0.0,0.0
2016-09-01,2016,2016,9,Northern Land Border,2200,OFO,Obama,0.0,0.0
2016-09-01,2016,2016,9,Southwest Land Border,16570,OFO,Obama,0.0,0.0
2016-10-01,2016,2017,10,Air Ports of Entry/Interior,6600,OFO,Obama,0.0,0.0
2016-10-01,2016,2017,10,Coastal Border,1830,OFO,Obama,0.0,0.0
2016-10-01,2016,2017,10,Northern Land Border,2290,OFO,Obama,0.0,0.0
2016-10-01,2016,2017,10,Southwest Land Border,20520,OFO,Obama,0.0,0.0
2016-11-01,2016,2017,11,Air Ports of Entry/Interior,6030,OFO,Obama,0.0,0.0
2016-11-01,2016,2017,11,Coastal Border,1810,OFO,Obama,0.0,0.0
2016-11-01,2016,2017,11,Northern Land Border,1810,OFO,Obama,0.0,0.0
2016-11-01,2016,2017,11,Southwest Land Border,16160,OFO,Obama,0.0,0.0
2016-12-01,2016,2017,12,Air Ports of Entry/Interior,6630,OFO,Obama,0.0,0.0
2016-12-01,2016,2017,12,Coastal Border,1550,OFO,Obama,0.0,0.0
2016-12-01,2016,2017,12,Northern Land Border,2180,OFO,Obama,0.0,0.0
2016-12-01,2016,2017,12,Southwest Land Border,15170,OFO,Obama,0.0,0.0
2017-01-01,2017,2017,1,Air Ports of Entry/Interior,5880,OFO,Obama,0.0,0.0
2017-01-01,2017,2017,1,Coastal Border,1760,OFO,Obama,0.0,0.0
2017-01-01,2017,2017,1,Northern Land Border,2010,OFO,Obama,0.0,0.0
2017-01-01,2017,2017,1,Southwest Land Border,10880,OFO,Obama,0.0,0.0
2017-02-01,2017,2017,2,Air Ports of Entry/Interior,4140,OFO,Trump,0.0,0.0
2017-02-01,2017,2017,2,Coastal Border,1570,OFO,Trump,0.0,0.0
2017-02-01,2017,2017,2,Northern Land Border,1580,OFO,Trump,0.0,0.0
2017-02-01,2017,2017,2,Southwest Land Border,4800,OFO,Trump,0.0,0.0
2017-03-01,2017,2017,3,Air Ports of Entry/Interior,4730,OFO,Trump,0.0,0.0
2017-03-01,2017,2017,3,Coastal Border,1870,OFO,Trump,0.0,0.0
2017-03-01,2017,2017,3,Northern Land Border,2080,OFO,Trump,0.0,0.0
2017-03-01,2017,2017,3,Southwest Land Border,4400,OFO,Trump,0.0,0.0
2017-04-01,2017,2017,4,Air Ports of Entry/Interior,4310,OFO,Trump,0.0,0.0
2017-04-01,2017,2017,4,Coastal Border,1820,OFO,Trump,0.0,0.0
2017-04-01,2017,2017,4,Northern Land Border,1770,OFO,Trump,0.0,0.0
2017-04-01,2017,2017,4,Southwest Land Border,4640,OFO,Trump,0.0,0.0
2017-05-01,2017,2017,5,Air Ports of Entry/Interior,4620,OFO,Trump,0.0,0.0
2017-05-01,2017,2017,5,Coastal Border,1720,OFO,Trump,0.0,0.0
2017-05-01,2017,2017,5,Northern Land Border,1830,OFO,Trump,0.0,0.0
2017-05-01,2017,2017,5,Southwest Land Border,5420,OFO,Trump,0.0,0.0
2017-06-01,2017,2017,6,Air Ports of Entry/Interior,4320,OFO,Trump,0.0,0.0
2017-06-01,2017,2017,6,Coastal Border,1640,OFO,Trump,0.0,0.0
2017-06-01,2017,2017,6,Northern Land Border,2030,OFO,Trump,0.0,0.0
2017-06-01,2017,2017,6,Southwest Land Border,5570,OFO,Trump,0.0,0.0
2017-07-01,2017,2017,7,Air Ports of Entry/Interior,4130,OFO,Trump,0.0,0.0
2017-07-01,2017,2017,7,Coastal Border,1590,OFO,Trump,0.0,0.0
2017-07-01,2017,2017,7,Northern Land Border,2440,OFO,Trump,0.0,0.0
2017-07-01,2017,2017,7,Southwest Land Border,6830,OFO,Trump,0.0,0.0
2017-08-01,2017,2017,8,Air Ports of Entry/Interior,4550,OFO,Trump,0.0,0.0
2017-08-01,2017,2017,8,Coastal Border,1320,OFO,Trump,0.0,0.0
2017-08-01,2017,2017,8,Northern Land Border,2490,OFO,Trump,0.0,0.0
2017-08-01,2017,2017,8,Southwest Land Border,8280,OFO,Trump,0.0,0.0
2017-09-01,2017,2017,9,Air Ports of Entry/Interior,4310,OFO,Trump,0.0,0.0
2017-09-01,2017,2017,9,Coastal Border,1300,OFO,Trump,0.0,0.0
2017-09-01,2017,2017,9,Northern Land Border,2440,OFO,Trump,0.0,0.0
2017-09-01,2017,2017,9,Southwest Land Border,8620,OFO,Trump,0.0,0.0
2017-10-01,2017,2018,10,Air Ports of Entry/Interior,9540,OFO,Trump,0.0,0.0
2017-10-01,2017,2018,10,Coastal Border,1780,OFO,Trump,0.0,0.0
2017-10-01,2017,2018,10,Northern Land Border,2110,OFO,Trump,0.0,0.0
2017-10-01,2017,2018,10,Southwest Land Border,9350,OFO,Trump,0.0,0.0
2017-11-01,2017,2018,11,Air Ports of Entry/Interior,8560,OFO,Trump,0.0,0.0
2017-11-01,2017,2018,11,Coastal Border,1660,OFO,Trump,0.0,0.0
2017-11-01,2017,2018,11,Northern Land Border,1850,OFO,Trump,0.0,0.0
2017-11-01,2017,2018,11,Southwest Land Border,9950,OFO,Trump,0.0,0.0
2017-12-01,2017,2018,12,Air Ports of Entry/Interior,8720,OFO,Trump,0.0,0.0
2017-12-01,2017,2018,12,Coastal Border,1420,OFO,Trump,0.0,0.0
2017-12-01,2017,2018,12,Northern Land Border,2200,OFO,Trump,0.0,0.0
2017-12-01,2017,2018,12,Southwest Land Border,11480,OFO,Trump,0.0,0.0
2018-01-01,2018,2018,1,Air Ports of Entry/Interior,8650,OFO,Trump,0.0,0.0
2018-01-01,2018,2018,1,Coastal Border,1290,OFO,Trump,0.0,0.0
2018-01-01,2018,2018,1,Northern Land Border,2540,OFO,Trump,0.0,0.0
2018-01-01,2018,2018,1,Southwest Land Border,9890,OFO,Trump,0.0,0.0
2018-02-01,2018,2018,2,Air Ports of Entry/Interior,8690,OFO,Trump,0.0,0.0
2018-02-01,2018,2018,2,Coastal Border,1620,OFO,Trump,0.0,0.0
2018-02-01,2018,2018,2,Northern Land Border,2540,OFO,Trump,0.0,0.0
2018-02-01,2018,2018,2,Southwest Land Border,10020,OFO,Trump,0.0,0.0
2018-03-01,2018,2018,3,Air Ports of Entry/Interior,10560,OFO,Trump,0.0,0.0
2018-03-01,2018,2018,3,Coastal Border,1440,OFO,Trump,0.0,0.0
2018-03-01,2018,2018,3,Northern Land Border,3660,OFO,Trump,0.0,0.0
2018-03-01,2018,2018,3,Southwest Land Border,12820,OFO,Trump,0.0,0.0
2018-04-01,2018,2018,4,Air Ports of Entry/Interior,9510,OFO,Trump,0.0,0.0
2018-04-01,2018,2018,4,Coastal Border,1740,OFO,Trump,0.0,0.0
2018-04-01,2018,2018,4,Northern Land Border,2290,OFO,Trump,0.0,0.0
2018-04-01,2018,2018,4,Southwest Land Border,12780,OFO,Trump,0.0,0.0
2018-05-01,2018,2018,5,Air Ports of Entry/Interior,9390,OFO,Trump,0.0,0.0
2018-05-01,2018,2018,5,Coastal Border,1500,OFO,Trump,0.0,0.0
2018-05-01,2018,2018,5,Northern Land Border,2680,OFO,Trump,0.0,0.0
2018-05-01,2018,2018,5,Southwest Land Border,11450,OFO,Trump,0.0,0.0
2018-06-01,2018,2018,6,Air Ports of Entry/Interior,9030,OFO,Trump,0.0,0.0
2018-06-01,2018,2018,6,Coastal Border,1450,OFO,Trump,0.0,0.0
2018-06-01,2018,2018,6,Northern Land Border,2300,OFO,Trump,0.0,0.0
2018-06-01,2018,2018,6,Southwest Land Border,9010,OFO,Trump,0.0,0.0
2018-07-01,2018,2018,7,Air Ports of Entry/Interior,9370,OFO,Trump,0.0,0.0
2018-07-01,2018,2018,7,Coastal Border,1760,OFO,Trump,0.0,0.0
2018-07-01,2018,2018,7,Northern Land Border,2450,OFO,Trump,0.0,0.0
2018-07-01,2018,2018,7,Southwest Land Border,8710,OFO,Trump,0.0,0.0
2018-08-01,2018,2018,8,Air Ports of Entry/Interior,8940,OFO,Trump,0.0,0.0
2018-08-01,2018,2018,8,Coastal Border,1580,OFO,Trump,0.0,0.0
2018-08-01,2018,2018,8,Northern Land Border,2630,OFO,Trump,0.0,0.0
2018-08-01,2018,2018,8,Southwest Land Border,9030,OFO,Trump,0.0,0.0
2018-09-01,2018,2018,9,Air Ports of Entry/Interior,8780,OFO,Trump,0.0,0.0
2018-09-01,2018,2018,9,Coastal Border,1780,OFO,Trump,0.0,0.0
2018-09-01,2018,2018,9,Northern Land Border,2570,OFO,Trump,0.0,0.0
2018-09-01,2018,2018,9,Southwest Land Border,8880,OFO,Trump,0.0,0.0
2018-10-01,2018,2019,10,Air Ports of Entry/Interior,4450,OFO,Trump,0.0,0.0
2018-10-01,2018,2019,10,Coastal Border,6360,OFO,Trump,0.0,0.0
2018-10-01,2018,2019,10,Northern Land Border,2990,OFO,Trump,0.0,0.0
2018-10-01,2018,2019,10,Southwest Land Border,9770,OFO,Trump,0.0,0.0
2018-11-01,2018,2019,11,Air Ports of Entry/Interior,4140,OFO,Trump,0.0,0.0
2018-11-01,2018,2019,11,Coastal Border,5910,OFO,Trump,0.0,0.0
2018-11-01,2018,2019,11,Northern Land Border,2060,OFO,Trump,0.0,0.0
2018-11-01,2018,2019,11,Southwest Land Border,10610,OFO,Trump,0.0,0.0
2018-12-01,2018,2019,12,Air Ports of Entry/Interior,4070,OFO,Trump,0.0,0.0
2018-12-01,2018,2019,12,Coastal Border,6240,OFO,Trump,0.0,0.0
2018-12-01,2018,2019,12,Northern Land Border,2130,OFO,Trump,0.0,0.0
2018-12-01,2018,2019,12,Southwest Land Border,10040,OFO,Trump,0.0,0.0
2019-01-01,2019,2019,1,Air Ports of Entry/Interior,4400,OFO,Trump,0.0,1.0
2019-01-01,2019,2019,1,Coastal Border,6990,OFO,Trump,0.0,1.0
2019-01-01,2019,2019,1,Northern Land Border,2380,OFO,Trump,0.0,1.0
2019-01-01,2019,2019,1,Southwest Land Border,10330,OFO,Trump,0.0,1.0
2019-02-01,2019,2019,2,Air Ports of Entry/Interior,3950,OFO,Trump,0.0,1.0
2019-02-01,2019,2019,2,Coastal Border,6130,OFO,Trump,0.0,1.0
2019-02-01,2019,2019,2,Northern Land Border,2480,OFO,Trump,0.0,1.0
2019-02-01,2019,2019,2,Southwest Land Border,9660,OFO,Trump,0.0,1.0
2019-03-01,2019,2019,3,Air Ports of Entry/Interior,4470,OFO,Trump,0.0,1.0
2019-03-01,2019,2019,3,Coastal Border,6530,OFO,Trump,0.0,1.0
2019-03-01,2019,2019,3,Northern Land Border,2440,OFO,Trump,0.0,1.0
2019-03-01,2019,2019,3,Southwest Land Border,10900,OFO,Trump,0.0,1.0
2019-04-01,2019,2019,4,Air Ports of Entry/Interior,4460,OFO,Trump,0.0,1.0
2019-04-01,2019,2019,4,Coastal Border,6760,OFO,Trump,0.0,1.0
2019-04-01,2019,2019,4,Northern Land Border,2210,OFO,Trump,0.0,1.0
2019-04-01,2019,2019,4,Southwest Land Border,10140,OFO,Trump,0.0,1.0
2019-05-01,2019,2019,5,Air Ports of Entry/Interior,4940,OFO,Trump,0.0,1.0
2019-05-01,2019,2019,5,Coastal Border,6470,OFO,Trump,0.0,1.0
2019-05-01,2019,2019,5,Northern Land Border,2320,OFO,Trump,0.0,1.0
2019-05-01,2019,2019,5,Southwest Land Border,11260,OFO,Trump,0.0,1.0
2019-06-01,2019,2019,6,Air Ports of Entry/Interior,4690,OFO,Trump,0.0,1.0
