Fiscal Year,Month Grouping,Month (abbv),Land Border Region,State,Demographic,Citizenship,Title of Authority,Encounter Count
2023,FYTD,DEC,Other,CA,Single Adults,ROMANIA,Title 8,9
2023,FYTD,DEC,Other,CA,Single Adults,RUSSIA,Title 8,67
2023,FYTD,DEC,Other,CA,Single Adults,TURKEY,Title 8,22
2023,FYTD,DEC,Other,CA,Single Adults,UKRAINE,Title 8,822
2023,FYTD,DEC,Other,CA,Single Adults,VENEZUELA,Title 8,74
2023,FYTD,DEC,Other,CA,UAC,OTHER,Title 8,1
2023,FYTD,DEC,Other,CO,Accompanied Minors,UKRAINE,Title 8,1
2023,FYTD,DEC,Other,CO,FMUA,COLOMBIA,Title 8,2
2023,FYTD,DEC,Other,CO,FMUA,MEXICO,Title 8,4
2023,FYTD,DEC,Other,CO,FMUA,UKRAINE,Title 8,140
2023,FYTD,DEC,Other,CO,FMUA,VENEZUELA,Title 8,12
2023,FYTD,DEC,Other,CO,Single Adults,GUATEMALA,Title 8,1
2023,FYTD,DEC,Other,CO,Single Adults,MEXICO,Title 8,9
2023,FYTD,DEC,Other,CO,Single Adults,OTHER,Title 8,8
2023,FYTD,DEC,Other,CO,Single Adults,RUSSIA,Title 8,1
2023,FYTD,DEC,Other,CO,Single Adults,UKRAINE,Title 8,102
2023,FYTD,DEC,Other,CO,Single Adults,VENEZUELA,Title 8,16
2023,FYTD,DEC,Other,CT,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,8
2023,FYTD,DEC,Other,CT,Single Adults,OTHER,Title 8,29
2023,FYTD,DEC,Other,CT,Single Adults,PHILIPPINES,Title 8,13
2023,FYTD,DEC,Other,CT,Single Adults,TURKEY,Title 8,16
2023,FYTD,DEC,Other,CT,Single Adults,UKRAINE,Title 8,1
2023,FYTD,DEC,Other,DC,Accompanied Minors,CANADA,Title 8,1
2023,FYTD,DEC,Other,DC,Accompanied Minors,OTHER,Title 8,2
2023,FYTD,DEC,Other,DC,Accompanied Minors,UKRAINE,Title 8,2
2023,FYTD,DEC,Other,DC,FMUA,CANADA,Title 8,15
2023,FYTD,DEC,Other,DC,FMUA,INDIA,Title 8,1
2023,FYTD,DEC,Other,DC,FMUA,OTHER,Title 8,27
2023,FYTD,DEC,Other,DC,FMUA,RUSSIA,Title 8,2
2023,FYTD,DEC,Other,DC,FMUA,UKRAINE,Title 8,145
2023,FYTD,DEC,Other,DC,Single Adults,BRAZIL,Title 8,7
2023,FYTD,DEC,Other,DC,Single Adults,CANADA,Title 8,540
2023,FYTD,DEC,Other,DC,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,11
2023,FYTD,DEC,Other,DC,Single Adults,COLOMBIA,Title 8,2
2023,FYTD,DEC,Other,DC,Single Adults,CUBA,Title 8,1
2023,FYTD,DEC,Other,DC,Single Adults,ECUADOR,Title 8,1
2023,FYTD,DEC,Other,DC,Single Adults,EL SALVADOR,Title 8,1
2023,FYTD,DEC,Other,DC,Single Adults,HAITI,Title 8,1
2023,FYTD,DEC,Other,DC,Single Adults,INDIA,Title 8,17
2023,FYTD,DEC,Other,DC,Single Adults,MEXICO,Title 8,6
2023,FYTD,DEC,Other,DC,Single Adults,OTHER,Title 8,143
2023,FYTD,DEC,Other,DC,Single Adults,PHILIPPINES,Title 8,1
2023,FYTD,DEC,Other,DC,Single Adults,RUSSIA,Title 8,1
2023,FYTD,DEC,Other,DC,Single Adults,UKRAINE,Title 8,149
2023,FYTD,DEC,Other,DC,Single Adults,VENEZUELA,Title 8,5
2023,FYTD,DEC,Other,DC,UAC,CANADA,Title 8,2
2023,FYTD,DEC,Other,DC,UAC,OTHER,Title 8,4
2023,FYTD,DEC,Other,DE,Single Adults,INDIA,Title 8,1
2023,FYTD,DEC,Other,DE,Single Adults,OTHER,Title 8,4
2023,FYTD,DEC,Other,DE,Single Adults,PHILIPPINES,Title 8,13
2023,FYTD,DEC,Other,DE,Single Adults,RUSSIA,Title 8,23
2023,FYTD,DEC,Other,FL,Accompanied Minors,ECUADOR,Title 8,1
2023,FYTD,DEC,Other,FL,Accompanied Minors,OTHER,Title 8,1
2023,FYTD,DEC,Other,FL,Accompanied Minors,UKRAINE,Title 8,6
2023,FYTD,DEC,Other,FL,Accompanied Minors,VENEZUELA,Title 8,40
2023,FYTD,DEC,Other,FL,FMUA,BRAZIL,Title 8,16
2023,FYTD,DEC,Other,FL,FMUA,COLOMBIA,Title 8,21
2023,FYTD,DEC,Other,FL,FMUA,CUBA,Title 8,208
2023,FYTD,DEC,Other,FL,FMUA,ECUADOR,Title 8,8
2023,FYTD,DEC,Other,FL,FMUA,HAITI,Title 8,11
2023,FYTD,DEC,Other,FL,FMUA,OTHER,Title 8,38
2023,FYTD,DEC,Other,FL,FMUA,PERU,Title 8,16
2023,FYTD,DEC,Other,FL,FMUA,RUSSIA,Title 8,12
2023,FYTD,DEC,Other,FL,FMUA,UKRAINE,Title 8,409
2023,FYTD,DEC,Other,FL,FMUA,VENEZUELA,Title 8,1714
2023,FYTD,DEC,Other,FL,Single Adults,BRAZIL,Title 8,108
2023,FYTD,DEC,Other,FL,Single Adults,CANADA,Title 8,8
2023,FYTD,DEC,Other,FL,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,44
2023,FYTD,DEC,Other,FL,Single Adults,COLOMBIA,Title 8,126
2023,FYTD,DEC,Other,FL,Single Adults,CUBA,Title 8,1054
2023,FYTD,DEC,Other,FL,Single Adults,ECUADOR,Title 8,17
2023,FYTD,DEC,Other,FL,Single Adults,EL SALVADOR,Title 8,9
2023,FYTD,DEC,Other,FL,Single Adults,GUATEMALA,Title 8,32
2023,FYTD,DEC,Other,FL,Single Adults,HAITI,Title 8,52
2023,FYTD,DEC,Other,FL,Single Adults,HONDURAS,Title 8,45
2023,FYTD,DEC,Other,FL,Single Adults,INDIA,Title 8,329
2023,FYTD,DEC,Other,FL,Single Adults,MEXICO,Title 8,43
2023,FYTD,DEC,Other,FL,Single Adults,MYANMAR (BURMA),Title 8,39
2023,FYTD,DEC,Other,FL,Single Adults,NICARAGUA,Title 8,27
2023,FYTD,DEC,Other,FL,Single Adults,OTHER,Title 8,1091
2023,FYTD,DEC,Other,FL,Single Adults,PERU,Title 8,47
2023,FYTD,DEC,Other,FL,Single Adults,PHILIPPINES,Title 8,462
2023,FYTD,DEC,Other,FL,Single Adults,ROMANIA,Title 8,8
2023,FYTD,DEC,Other,FL,Single Adults,RUSSIA,Title 8,93
2023,FYTD,DEC,Other,FL,Single Adults,TURKEY,Title 8,7
2023,FYTD,DEC,Other,FL,Single Adults,UKRAINE,Title 8,499
2023,FYTD,DEC,Other,FL,Single Adults,VENEZUELA,Title 8,2112
2023,FYTD,DEC,Other,FL,UAC,CUBA,Title 8,8
2023,FYTD,DEC,Other,FL,UAC,GUATEMALA,Title 8,1
2023,FYTD,DEC,Other,FL,UAC,HAITI,Title 8,3
2023,FYTD,DEC,Other,GA,FMUA,COLOMBIA,Title 8,1
2023,FYTD,DEC,Other,GA,FMUA,MEXICO,Title 8,3
2023,FYTD,DEC,Other,GA,FMUA,OTHER,Title 8,9
2023,FYTD,DEC,Other,GA,FMUA,RUSSIA,Title 8,9
2023,FYTD,DEC,Other,GA,FMUA,UKRAINE,Title 8,162
2023,FYTD,DEC,Other,GA,FMUA,VENEZUELA,Title 8,78
2023,FYTD,DEC,Other,GA,Single Adults,BRAZIL,Title 8,9
2023,FYTD,DEC,Other,GA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,1
2023,FYTD,DEC,Other,GA,Single Adults,COLOMBIA,Title 8,12
2023,FYTD,DEC,Other,GA,Single Adults,ECUADOR,Title 8,2
2023,FYTD,DEC,Other,GA,Single Adults,EL SALVADOR,Title 8,1
2023,FYTD,DEC,Other,GA,Single Adults,HONDURAS,Title 8,2
2023,FYTD,DEC,Other,GA,Single Adults,INDIA,Title 8,28
2023,FYTD,DEC,Other,GA,Single Adults,MEXICO,Title 8,17
2023,FYTD,DEC,Other,GA,Single Adults,MYANMAR (BURMA),Title 8,28
2023,FYTD,DEC,Other,GA,Single Adults,OTHER,Title 8,66
2023,FYTD,DEC,Other,GA,Single Adults,PERU,Title 8,3
2023,FYTD,DEC,Other,GA,Single Adults,PHILIPPINES,Title 8,24
2023,FYTD,DEC,Other,GA,Single Adults,ROMANIA,Title 8,1
2023,FYTD,DEC,Other,GA,Single Adults,RUSSIA,Title 8,53
2023,FYTD,DEC,Other,GA,Single Adults,TURKEY,Title 8,2
2023,FYTD,DEC,Other,GA,Single Adults,UKRAINE,Title 8,141
2023,FYTD,DEC,Other,GA,Single Adults,VENEZUELA,Title 8,85
2023,FYTD,DEC,Other,GU,Accompanied Minors,PHILIPPINES,Title 8,1
2023,FYTD,DEC,Other,GU,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,8
2023,FYTD,DEC,Other,GU,Single Adults,INDIA,Title 8,12
2023,FYTD,DEC,Other,GU,Single Adults,MYANMAR (BURMA),Title 8,1
2023,FYTD,DEC,Other,GU,Single Adults,OTHER,Title 8,43
2023,FYTD,DEC,Other,GU,Single Adults,PHILIPPINES,Title 8,25
2023,FYTD,DEC,Other,HI,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,15
2023,FYTD,DEC,Other,HI,Single Adults,COLOMBIA,Title 8,1
2023,FYTD,DEC,Other,HI,Single Adults,INDIA,Title 8,32
2023,FYTD,DEC,Other,HI,Single Adults,MYANMAR (BURMA),Title 8,14
2023,FYTD,DEC,Other,HI,Single Adults,OTHER,Title 8,159
2023,FYTD,DEC,Other,HI,Single Adults,PERU,Title 8,1
2023,FYTD,DEC,Other,HI,Single Adults,PHILIPPINES,Title 8,139
2023,FYTD,DEC,Other,HI,Single Adults,UKRAINE,Title 8,3
2023,FYTD,DEC,Other,IL,Accompanied Minors,UKRAINE,Title 8,5
2023,FYTD,DEC,Other,IL,Accompanied Minors,VENEZUELA,Title 8,4
2023,FYTD,DEC,Other,IL,FMUA,BRAZIL,Title 8,4
2023,FYTD,DEC,Other,IL,FMUA,CANADA,Title 8,1
2023,FYTD,DEC,Other,IL,FMUA,COLOMBIA,Title 8,5
2023,FYTD,DEC,Other,IL,FMUA,ECUADOR,Title 8,2
2023,FYTD,DEC,Other,IL,FMUA,GUATEMALA,Title 8,8
2023,FYTD,DEC,Other,IL,FMUA,MEXICO,Title 8,23
2023,FYTD,DEC,Other,IL,FMUA,OTHER,Title 8,24
2023,FYTD,DEC,Other,IL,FMUA,PERU,Title 8,3
2023,FYTD,DEC,Other,IL,FMUA,RUSSIA,Title 8,18
2023,FYTD,DEC,Other,IL,FMUA,UKRAINE,Title 8,1368
2023,FYTD,DEC,Other,IL,FMUA,VENEZUELA,Title 8,51
2023,FYTD,DEC,Other,IL,Single Adults,BRAZIL,Title 8,14
2023,FYTD,DEC,Other,IL,Single Adults,CANADA,Title 8,4
2023,FYTD,DEC,Other,IL,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,2
2023,FYTD,DEC,Other,IL,Single Adults,COLOMBIA,Title 8,6
2023,FYTD,DEC,Other,IL,Single Adults,ECUADOR,Title 8,3
2023,FYTD,DEC,Other,IL,Single Adults,GUATEMALA,Title 8,11
2023,FYTD,DEC,Other,IL,Single Adults,INDIA,Title 8,46
2023,FYTD,DEC,Other,IL,Single Adults,MEXICO,Title 8,71
2023,FYTD,DEC,Other,IL,Single Adults,OTHER,Title 8,114
2023,FYTD,DEC,Other,IL,Single Adults,PHILIPPINES,Title 8,5
2023,FYTD,DEC,Other,IL,Single Adults,RUSSIA,Title 8,5
2023,FYTD,DEC,Other,IL,Single Adults,TURKEY,Title 8,5
2023,FYTD,DEC,Other,IL,Single Adults,UKRAINE,Title 8,1370
2023,FYTD,DEC,Other,IL,Single Adults,VENEZUELA,Title 8,54
2023,FYTD,DEC,Other,IL,UAC,GUATEMALA,Title 8,1
2023,FYTD,DEC,Other,IL,UAC,MEXICO,Title 8,1
2023,FYTD,DEC,Other,KY,FMUA,OTHER,Title 8,2
2023,FYTD,DEC,Other,KY,FMUA,UKRAINE,Title 8,28
2023,FYTD,DEC,Other,KY,Single Adults,INDIA,Title 8,2
2023,FYTD,DEC,Other,KY,Single Adults,MEXICO,Title 8,2
2023,FYTD,DEC,Other,KY,Single Adults,OTHER,Title 8,1
2023,FYTD,DEC,Other,KY,Single Adults,UKRAINE,Title 8,10
2023,FYTD,DEC,Other,LA,Single Adults,CANADA,Title 8,1
2023,FYTD,DEC,Other,LA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,126
2023,FYTD,DEC,Other,LA,Single Adults,COLOMBIA,Title 8,5
2023,FYTD,DEC,Other,LA,Single Adults,EL SALVADOR,Title 8,1
2023,FYTD,DEC,Other,LA,Single Adults,GUATEMALA,Title 8,1
2023,FYTD,DEC,Other,LA,Single Adults,HONDURAS,Title 8,7
2023,FYTD,DEC,Other,LA,Single Adults,INDIA,Title 8,104
2023,FYTD,DEC,Other,LA,Single Adults,MEXICO,Title 8,8
2023,FYTD,DEC,Other,LA,Single Adults,MYANMAR (BURMA),Title 8,28
2023,FYTD,DEC,Other,LA,Single Adults,NICARAGUA,Title 8,1
2023,FYTD,DEC,Other,LA,Single Adults,OTHER,Title 8,103
2023,FYTD,DEC,Other,LA,Single Adults,PERU,Title 8,14
2023,FYTD,DEC,Other,LA,Single Adults,PHILIPPINES,Title 8,329
2023,FYTD,DEC,Other,LA,Single Adults,ROMANIA,Title 8,7
2023,FYTD,DEC,Other,LA,Single Adults,RUSSIA,Title 8,35
2023,FYTD,DEC,Other,LA,Single Adults,TURKEY,Title 8,19
2023,FYTD,DEC,Other,LA,Single Adults,UKRAINE,Title 8,21
2023,FYTD,DEC,Other,LA,Single Adults,VENEZUELA,Title 8,1
2023,FYTD,DEC,Other,MA,Accompanied Minors,INDIA,Title 8,1
2023,FYTD,DEC,Other,MA,Accompanied Minors,OTHER,Title 8,1
2023,FYTD,DEC,Other,MA,Accompanied Minors,UKRAINE,Title 8,1
2023,FYTD,DEC,Other,MA,FMUA,HAITI,Title 8,3
2023,FYTD,DEC,Other,MA,FMUA,INDIA,Title 8,6
2023,FYTD,DEC,Other,MA,FMUA,OTHER,Title 8,2
2023,FYTD,DEC,Other,MA,FMUA,RUSSIA,Title 8,1
2023,FYTD,DEC,Other,MA,FMUA,UKRAINE,Title 8,98
2023,FYTD,DEC,Other,MA,FMUA,VENEZUELA,Title 8,6
2023,FYTD,DEC,Other,MA,Single Adults,BRAZIL,Title 8,6
2023,FYTD,DEC,Other,MA,Single Adults,CANADA,Title 8,3
2023,FYTD,DEC,Other,MA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,4
2023,FYTD,DEC,Other,MA,Single Adults,COLOMBIA,Title 8,2
2023,FYTD,DEC,Other,MA,Single Adults,GUATEMALA,Title 8,1
2023,FYTD,DEC,Other,MA,Single Adults,INDIA,Title 8,10
2023,FYTD,DEC,Other,MA,Single Adults,MYANMAR (BURMA),Title 8,1
2023,FYTD,DEC,Other,MA,Single Adults,OTHER,Title 8,44
2023,FYTD,DEC,Other,MA,Single Adults,RUSSIA,Title 8,3
2023,FYTD,DEC,Other,MA,Single Adults,TURKEY,Title 8,2
2023,FYTD,DEC,Other,MA,Single Adults,UKRAINE,Title 8,89
2023,FYTD,DEC,Other,MA,Single Adults,VENEZUELA,Title 8,11
2023,FYTD,DEC,Other,MD,Accompanied Minors,OTHER,Title 8,2
2023,FYTD,DEC,Other,MD,FMUA,UKRAINE,Title 8,8
2023,FYTD,DEC,Other,MD,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,20
2023,FYTD,DEC,Other,MD,Single Adults,HONDURAS,Title 8,11
2023,FYTD,DEC,Other,MD,Single Adults,INDIA,Title 8,47
2023,FYTD,DEC,Other,MD,Single Adults,MEXICO,Title 8,1
2023,FYTD,DEC,Other,MD,Single Adults,MYANMAR (BURMA),Title 8,1
2023,FYTD,DEC,Other,MD,Single Adults,OTHER,Title 8,98
2023,FYTD,DEC,Other,MD,Single Adults,PERU,Title 8,2
2023,FYTD,DEC,Other,MD,Single Adults,PHILIPPINES,Title 8,260
2023,FYTD,DEC,Other,MD,Single Adults,ROMANIA,Title 8,2
2023,FYTD,DEC,Other,MD,Single Adults,RUSSIA,Title 8,49
2023,FYTD,DEC,Other,MD,Single Adults,TURKEY,Title 8,8
2023,FYTD,DEC,Other,MD,Single Adults,UKRAINE,Title 8,69
2023,FYTD,DEC,Other,MI,Accompanied Minors,CANADA,Title 8,1
2023,FYTD,DEC,Other,MI,Accompanied Minors,UKRAINE,Title 8,1
2023,FYTD,DEC,Other,MI,FMUA,RUSSIA,Title 8,1
2023,FYTD,DEC,Other,MI,FMUA,UKRAINE,Title 8,173
2023,FYTD,DEC,Other,MI,FMUA,VENEZUELA,Title 8,6
2023,FYTD,DEC,Other,MI,Single Adults,CANADA,Title 8,3
2023,FYTD,DEC,Other,MI,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,3
2023,FYTD,DEC,Other,MI,Single Adults,INDIA,Title 8,4
2023,FYTD,DEC,Other,MI,Single Adults,MEXICO,Title 8,3
2023,FYTD,DEC,Other,MI,Single Adults,OTHER,Title 8,32
2023,FYTD,DEC,Other,MI,Single Adults,TURKEY,Title 8,1
2023,FYTD,DEC,Other,MI,Single Adults,UKRAINE,Title 8,123
2023,FYTD,DEC,Other,MI,Single Adults,VENEZUELA,Title 8,1
2023,FYTD,DEC,Other,MI,UAC,BRAZIL,Title 8,1
2023,FYTD,DEC,Other,MN,FMUA,OTHER,Title 8,9
2023,FYTD,DEC,Other,MN,FMUA,UKRAINE,Title 8,109
2023,FYTD,DEC,Other,MN,Single Adults,OTHER,Title 8,9
2023,FYTD,DEC,Other,MN,Single Adults,RUSSIA,Title 8,1
2023,FYTD,DEC,Other,MN,Single Adults,UKRAINE,Title 8,58
2023,FYTD,DEC,Other,MN,Single Adults,VENEZUELA,Title 8,6
2023,FYTD,DEC,Other,MN,UAC,UKRAINE,Title 8,1
2023,FYTD,DEC,Other,MO,FMUA,OTHER,Title 8,1
2023,FYTD,DEC,Other,MO,FMUA,UKRAINE,Title 8,9
2023,FYTD,DEC,Other,MO,Single Adults,UKRAINE,Title 8,3
2023,FYTD,DEC,Other,MP,FMUA,"CHINA, PEOPLES REPUBLIC OF",Title 8,11
2023,FYTD,DEC,Other,MP,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,121
2023,FYTD,DEC,Other,MP,Single Adults,OTHER,Title 8,8
2023,FYTD,DEC,Other,MP,Single Adults,PHILIPPINES,Title 8,34
2023,FYTD,DEC,Other,MS,Single Adults,GUATEMALA,Title 8,7
2023,FYTD,DEC,Other,MS,Single Adults,HONDURAS,Title 8,2
2023,FYTD,DEC,Other,MS,Single Adults,INDIA,Title 8,27
2023,FYTD,DEC,Other,MS,Single Adults,MEXICO,Title 8,7
2023,FYTD,DEC,Other,MS,Single Adults,OTHER,Title 8,17
2023,FYTD,DEC,Other,MS,Single Adults,PHILIPPINES,Title 8,34
2023,FYTD,DEC,Other,MS,Single Adults,RUSSIA,Title 8,72
2023,FYTD,DEC,Other,NC,Accompanied Minors,OTHER,Title 8,3
2023,FYTD,DEC,Other,NC,FMUA,OTHER,Title 8,1
2023,FYTD,DEC,Other,NC,FMUA,UKRAINE,Title 8,119
2023,FYTD,DEC,Other,NC,FMUA,VENEZUELA,Title 8,4
2023,FYTD,DEC,Other,NC,Single Adults,BRAZIL,Title 8,2
2023,FYTD,DEC,Other,NC,Single Adults,CANADA,Title 8,2
2023,FYTD,DEC,Other,NC,Single Adults,HAITI,Title 8,2
2023,FYTD,DEC,Other,NC,Single Adults,INDIA,Title 8,27
2023,FYTD,DEC,Other,NC,Single Adults,MEXICO,Title 8,5
2023,FYTD,DEC,Other,NC,Single Adults,OTHER,Title 8,19
2023,FYTD,DEC,Other,NC,Single Adults,PHILIPPINES,Title 8,27
2023,FYTD,DEC,Other,NC,Single Adults,ROMANIA,Title 8,2
2023,FYTD,DEC,Other,NC,Single Adults,RUSSIA,Title 8,10
2023,FYTD,DEC,Other,NC,Single Adults,TURKEY,Title 8,2
2023,FYTD,DEC,Other,NC,Single Adults,UKRAINE,Title 8,98
2023,FYTD,DEC,Other,NC,Single Adults,VENEZUELA,Title 8,3
2023,FYTD,DEC,Other,NJ,Accompanied Minors,UKRAINE,Title 8,1
2023,FYTD,DEC,Other,NJ,FMUA,COLOMBIA,Title 8,1
2023,FYTD,DEC,Other,NJ,FMUA,OTHER,Title 8,6
2023,FYTD,DEC,Other,NJ,FMUA,UKRAINE,Title 8,459
2023,FYTD,DEC,Other,NJ,FMUA,VENEZUELA,Title 8,33
2023,FYTD,DEC,Other,NJ,Single Adults,BRAZIL,Title 8,10
2023,FYTD,DEC,Other,NJ,Single Adults,CANADA,Title 8,6
2023,FYTD,DEC,Other,NJ,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,23
2023,FYTD,DEC,Other,NJ,Single Adults,COLOMBIA,Title 8,5
2023,FYTD,DEC,Other,NJ,Single Adults,ECUADOR,Title 8,3
2023,FYTD,DEC,Other,NJ,Single Adults,EL SALVADOR,Title 8,2
2023,FYTD,DEC,Other,NJ,Single Adults,GUATEMALA,Title 8,1
2023,FYTD,DEC,Other,NJ,Single Adults,HONDURAS,Title 8,1
2023,FYTD,DEC,Other,NJ,Single Adults,INDIA,Title 8,41
2023,FYTD,DEC,Other,NJ,Single Adults,MEXICO,Title 8,2
2023,FYTD,DEC,Other,NJ,Single Adults,OTHER,Title 8,86
2023,FYTD,DEC,Other,NJ,Single Adults,PERU,Title 8,4
2023,FYTD,DEC,Other,NJ,Single Adults,PHILIPPINES,Title 8,77
2023,FYTD,DEC,Other,NJ,Single Adults,RUSSIA,Title 8,7
2023,FYTD,DEC,Other,NJ,Single Adults,TURKEY,Title 8,11
2023,FYTD,DEC,Other,NJ,Single Adults,UKRAINE,Title 8,568
2023,FYTD,DEC,Other,NJ,Single Adults,VENEZUELA,Title 8,46
2023,FYTD,DEC,Other,NJ,UAC,EL SALVADOR,Title 8,1
2023,FYTD,DEC,Other,NM,Single Adults,MEXICO,Title 8,1
2023,FYTD,DEC,Other,NV,FMUA,COLOMBIA,Title 8,1
2023,FYTD,DEC,Other,NV,FMUA,VENEZUELA,Title 8,14
2023,FYTD,DEC,Other,NV,Single Adults,BRAZIL,Title 8,1
2023,FYTD,DEC,Other,NV,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,1
2023,FYTD,DEC,Other,NV,Single Adults,COLOMBIA,Title 8,2
2023,FYTD,DEC,Other,NV,Single Adults,ECUADOR,Title 8,2
2023,FYTD,DEC,Other,NV,Single Adults,GUATEMALA,Title 8,1
2023,FYTD,DEC,Other,NV,Single Adults,MEXICO,Title 8,32
2023,FYTD,DEC,Other,NV,Single Adults,NICARAGUA,Title 8,2
2023,FYTD,DEC,Other,NV,Single Adults,OTHER,Title 8,15
2023,FYTD,DEC,Other,NV,Single Adults,PERU,Title 8,1
2023,FYTD,DEC,Other,NV,Single Adults,ROMANIA,Title 8,1
2023,FYTD,DEC,Other,NV,Single Adults,UKRAINE,Title 8,5
2023,FYTD,DEC,Other,NV,Single Adults,VENEZUELA,Title 8,18
2023,FYTD,DEC,Other,NY,Accompanied Minors,"CHINA, PEOPLES REPUBLIC OF",Title 8,1
2023,FYTD,DEC,Other,NY,Accompanied Minors,UKRAINE,Title 8,6
2023,FYTD,DEC,Other,NY,Accompanied Minors,VENEZUELA,Title 8,2
2023,FYTD,DEC,Other,NY,FMUA,CANADA,Title 8,3
2023,FYTD,DEC,Other,NY,FMUA,OTHER,Title 8,31
2023,FYTD,DEC,Other,NY,FMUA,PERU,Title 8,1
2023,FYTD,DEC,Other,NY,FMUA,RUSSIA,Title 8,27
2023,FYTD,DEC,Other,NY,FMUA,UKRAINE,Title 8,1183
2023,FYTD,DEC,Other,NY,FMUA,VENEZUELA,Title 8,94
2023,FYTD,DEC,Other,NY,Single Adults,CANADA,Title 8,3
2023,FYTD,DEC,Other,NY,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,7
2023,FYTD,DEC,Other,NY,Single Adults,COLOMBIA,Title 8,22
2023,FYTD,DEC,Other,NY,Single Adults,ECUADOR,Title 8,4
2023,FYTD,DEC,Other,NY,Single Adults,EL SALVADOR,Title 8,1
2023,FYTD,DEC,Other,NY,Single Adults,GUATEMALA,Title 8,1
2023,FYTD,DEC,Other,NY,Single Adults,INDIA,Title 8,8
2023,FYTD,DEC,Other,NY,Single Adults,MEXICO,Title 8,2
2023,FYTD,DEC,Other,NY,Single Adults,NICARAGUA,Title 8,2
2023,FYTD,DEC,Other,NY,Single Adults,OTHER,Title 8,196
2023,FYTD,DEC,Other,NY,Single Adults,PERU,Title 8,4
2023,FYTD,DEC,Other,NY,Single Adults,PHILIPPINES,Title 8,1
2023,FYTD,DEC,Other,NY,Single Adults,ROMANIA,Title 8,1
2023,FYTD,DEC,Other,NY,Single Adults,RUSSIA,Title 8,16
2023,FYTD,DEC,Other,NY,Single Adults,TURKEY,Title 8,3
2023,FYTD,DEC,Other,NY,Single Adults,UKRAINE,Title 8,1194
2023,FYTD,DEC,Other,NY,Single Adults,VENEZUELA,Title 8,166
2023,FYTD,DEC,Other,OH,Single Adults,MYANMAR (BURMA),Title 8,9
2023,FYTD,DEC,Other,OH,Single Adults,OTHER,Title 8,3
2023,FYTD,DEC,Other,OH,Single Adults,PHILIPPINES,Title 8,1
2023,FYTD,DEC,Other,OH,Single Adults,RUSSIA,Title 8,4
2023,FYTD,DEC,Other,OH,Single Adults,UKRAINE,Title 8,8
2023,FYTD,DEC,Other,OR,FMUA,UKRAINE,Title 8,71
2023,FYTD,DEC,Other,OR,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,1
2023,FYTD,DEC,Other,OR,Single Adults,HONDURAS,Title 8,1
2023,FYTD,DEC,Other,OR,Single Adults,INDIA,Title 8,10
2023,FYTD,DEC,Other,OR,Single Adults,MEXICO,Title 8,8
2023,FYTD,DEC,Other,OR,Single Adults,OTHER,Title 8,2
2023,FYTD,DEC,Other,OR,Single Adults,PHILIPPINES,Title 8,5
2023,FYTD,DEC,Other,OR,Single Adults,UKRAINE,Title 8,73
2023,FYTD,DEC,Other,PA,FMUA,RUSSIA,Title 8,2
2023,FYTD,DEC,Other,PA,FMUA,UKRAINE,Title 8,35
2023,FYTD,DEC,Other,PA,FMUA,VENEZUELA,Title 8,2
2023,FYTD,DEC,Other,PA,Single Adults,"CHINA, PEOPLES REPUBLIC OF",Title 8,20
2023,FYTD,DEC,Other,PA,Single Adults,GUATEMALA,Title 8,1
2023,FYTD,DEC,Other,PA,Single Adults,INDIA,Title 8,33
2023,FYTD,DEC,Other,PA,Single Adults,OTHER,Title 8,40
2023,FYTD,DEC,Other,PA,Single Adults,PHILIPPINES,Title 8,164
2023,FYTD,DEC,Other,PA,Single Adults,ROMANIA,Title 8,3
2023,FYTD,DEC,Other,PA,Single Adults,RUSSIA,Title 8,38
2023,FYTD,DEC,Other,PA,Single Adults,TURKEY,Title 8,1
2023,FYTD,DEC,Other,PA,Single Adults,UKRAINE,Title 8,55
2023,FYTD,DEC,Other,PA,Single Adults,VENEZUELA,Title 8,2
2023,FYTD,DEC,Other,PR,FMUA,HAITI,Title 8,2
2023,FYTD,DEC,Other,PR,FMUA,OTHER,Title 8,2
2023,FYTD,DEC,Other,PR,FMUA,UKRAINE,Title 8,2
2023,FYTD,DEC,Other,PR,FMUA,VENEZUELA,Title 8,13
2023,FYTD,DEC,Other,PR,Single Adults,BRAZIL,Title 8,3
